"","repo_name","num_events","num_actors","total_events","total_actors","events_per_actor","type","num_repo_events","num_repo_actors","repo_events_per_actor","participation_rate"
"556","TerribleDev/OwinOAuthProviders",61,17,264,94,2.80851,"IssueCommentEvent",264,94,2.80851,0
"557","uwescience/myria",3,3,810,22,36.81818,"CommitCommentEvent",810,22,36.81818,0
"558","amix/vimrc",1,1,3259,2781,1.17188,"PullRequestReviewCommentEvent",3259,2781,1.17188,0
"559","primaryobjects/AI-Programmer",29,29,144,115,1.25217,"ForkEvent",144,115,1.25217,0
"560","Long-live-shadowsocks/ShadowVPN-iOS",18,18,26,22,1.18182,"ForkEvent",26,22,1.18182,0
"561","allustin/awesome-1c",11,7,296,36,8.22222,"ForkEvent",296,36,8.22222,0
"562","100mango/zen",81,81,492,436,1.12844,"ForkEvent",492,436,1.12844,0
"563","learn-co-students/orm-mapping-db-to-ruby-object-lab-web-1116",38,38,80,39,2.05128,"ForkEvent",80,39,2.05128,0
"564","ebean-orm/avaje-ebeanorm",41,39,378,61,6.19672,"WatchEvent",378,61,6.19672,0
"565","joeyh/github-backup",160,159,207,179,1.15642,"WatchEvent",207,179,1.15642,0
"566","usc-isi-i2/Web-Karma",10,2,343,76,4.51316,"CreateEvent",343,76,4.51316,0
"567","actsl/kiss_sdl",9,1,91,36,2.52778,"CreateEvent",91,36,2.52778,0
"568","jeaye/ncurses-rs",12,7,152,78,1.94872,"PullRequestEvent",152,78,1.94872,0
"569","dotcypress/password",2,2,38,23,1.65217,"PullRequestEvent",38,23,1.65217,0
"570","yuanyan/react-native-web-example",4,3,31,23,1.34783,"IssueCommentEvent",31,23,1.34783,0
"571","pixielabs/letsencrypt-rails-heroku",51,13,198,84,2.35714,"IssueCommentEvent",198,84,2.35714,0
"572","JuliaDB/SQLite.jl",4,2,211,35,6.02857,"CommitCommentEvent",211,35,6.02857,0
"573","pozyxLabs/Pozyx-Arduino-library",1,1,234,39,6,"MemberEvent",234,39,6,0
"574","jpmml/openscoring",1,1,48,31,1.54839,"CreateEvent",48,31,1.54839,0
"575","bus1/bus1",4,3,598,86,6.95349,"PullRequestReviewCommentEvent",598,86,6.95349,0
"576","nlzet/docker-lemp-stack",6,1,52,30,1.73333,"PushEvent",52,30,1.73333,0
"577","OfficeDev/PnP-JS-Core",6,1,813,105,7.74286,"CreateEvent",813,105,7.74286,0
"578","StevenDXC/DxLoadingButton",8,5,114,67,1.70149,"IssuesEvent",114,67,1.70149,0
"579","texjporg/jsclasses",10,2,560,25,22.4,"CreateEvent",560,25,22.4,0
"580","shabeer-ali-m/jPut",11,5,44,26,1.69231,"IssueCommentEvent",44,26,1.69231,0
"581","wxyyxc1992/Webpack2-React-Redux-Boilerplate",14,14,103,83,1.24096,"ForkEvent",103,83,1.24096,0
"582","mikaelbr/gulp-notify",27,19,115,99,1.16162,"IssueCommentEvent",115,99,1.16162,0
"583","IGNF/geoportal-extensions",112,10,588,24,24.5,"IssuesEvent",588,24,24.5,0
"584","Kenzitron/protractor-jasmine2-html-reporter",24,19,97,47,2.06383,"ForkEvent",97,47,2.06383,0
"585","MoOx/postcss-cssnext",26,1,1311,936,1.40064,"PushEvent",1311,936,1.40064,0
"586","jpmml/openscoring",22,22,48,31,1.54839,"WatchEvent",48,31,1.54839,0
"587","bittorrent/bootstrap-dht",1,1,240,35,6.85714,"DeleteEvent",240,35,6.85714,0
"588","gomeplusFED/AMP",13,5,182,68,2.67647,"IssuesEvent",182,68,2.67647,0
"589","bus1/bus1",12,8,598,86,6.95349,"IssuesEvent",598,86,6.95349,0
"590","OfficeDev/PnP-JS-Core",96,28,813,105,7.74286,"IssuesEvent",813,105,7.74286,0
"591","erickok/transdroid",4,4,274,131,2.0916,"PullRequestEvent",274,131,2.0916,0
"592","ArduPilot/ardupilot_wiki",4,4,1617,237,6.82278,"CommitCommentEvent",1617,237,6.82278,0
"593","Orange-OpenSource/Orange-Boosted-Bootstrap",2,2,313,30,10.43333,"CommitCommentEvent",313,30,10.43333,0
"594","adafruit/Adafruit-ST7735-Library",1,1,38,36,1.05556,"CommitCommentEvent",38,36,1.05556,0
"595","chenasraf/gInbox",4,4,39,35,1.11429,"ForkEvent",39,35,1.11429,0
"596","gkoberger/stacksort",4,4,97,93,1.04301,"ForkEvent",97,93,1.04301,0
"597","gomeplusFED/AMP",50,1,182,68,2.67647,"PushEvent",182,68,2.67647,0
"598","mirasvit/module-profiler",4,1,44,25,1.76,"PushEvent",44,25,1.76,0
"599","hellerve/programming-talks",129,1,547,392,1.39541,"PushEvent",547,392,1.39541,0
"600","frewsxcv/tiny-http",17,2,135,39,3.46154,"PushEvent",135,39,3.46154,0
"601","actsl/kiss_sdl",12,1,91,36,2.52778,"PushEvent",91,36,2.52778,0
"602","qedus/nds",24,24,60,30,2,"WatchEvent",60,30,2,0
"603","jocicmarko/kaggle-dsb2-keras",36,34,51,46,1.1087,"WatchEvent",51,46,1.1087,0
"604","samccone/ivy",2,1,99,66,1.5,"CreateEvent",99,66,1.5,0
"605","ebean-orm/avaje-ebeanorm",14,1,378,61,6.19672,"CreateEvent",378,61,6.19672,0
"606","pozyxLabs/Pozyx-Arduino-library",4,1,234,39,6,"DeleteEvent",234,39,6,0
"607","amix/vimrc",98,47,3259,2781,1.17188,"IssuesEvent",3259,2781,1.17188,0
"608","Orange-OpenSource/Orange-Boosted-Bootstrap",40,11,313,30,10.43333,"IssuesEvent",313,30,10.43333,0
"609","TerribleDev/OwinOAuthProviders",22,13,264,94,2.80851,"IssuesEvent",264,94,2.80851,0
"610","ipanardian/cekresi-cli",6,2,72,27,2.66667,"IssuesEvent",72,27,2.66667,0
"611","KrossX/Durazno",46,14,94,37,2.54054,"IssueCommentEvent",94,37,2.54054,0
"612","StevenDXC/DxLoadingButton",8,2,114,67,1.70149,"IssueCommentEvent",114,67,1.70149,0
"613","bacher09/pwgen-for-bios",11,4,618,102,6.05882,"CommitCommentEvent",618,102,6.05882,0
