"","repo_name","num_events","num_actors","total_events","total_actors","events_per_actor","type","num_repo_events","num_repo_actors","repo_events_per_actor","participation_rate"
"573","soruly/whatanime.ga",307,302,409,322,1.27019,"WatchEvent",409,322,1.27019,0
"574","velyan/Mark",12,1,171,85,2.01176,"CreateEvent",171,85,2.01176,0
"575","lishengzxc/bblog",14,1,99,66,1.5,"IssuesEvent",99,66,1.5,0
"576","juancarlospaco/anglerfish",1,1,413,161,2.56522,"MemberEvent",413,161,2.56522,0
"577","velyan/Mark",4,1,171,85,2.01176,"ReleaseEvent",171,85,2.01176,0
"578","lintweaker/xmos-native-dsd",4,1,144,26,5.53846,"PullRequestEvent",144,26,5.53846,0
"579","ledger/ledger",52,19,449,300,1.49667,"PullRequestEvent",449,300,1.49667,0
"580","Armax/Pokemon-GO-node-api",170,50,2972,1419,2.09443,"PullRequestEvent",2972,1419,2.09443,0
"581","spacemonkeygo/monkit",8,6,389,271,1.43542,"PullRequestEvent",389,271,1.43542,0
"582","beworker/tinymachine",2,2,28,25,1.12,"PullRequestEvent",28,25,1.12,0
"583","VictorAlbertos/Mockery",6,1,181,109,1.66055,"PullRequestEvent",181,109,1.66055,0
"584","janestreet/jenga",48,13,98,34,2.88235,"IssueCommentEvent",98,34,2.88235,0
"585","liangshixing/mvvmdemo",1,1,74,60,1.23333,"IssueCommentEvent",74,60,1.23333,0
"586","Arduboy/Arduboy",2,2,249,64,3.89063,"PullRequestReviewCommentEvent",249,64,3.89063,0
"587","Ensembles/ert",9,9,1488,29,51.31034,"ForkEvent",1488,29,51.31034,0
"588","bev-a-tron/MyFlaskTutorial",34,34,95,87,1.09195,"ForkEvent",95,87,1.09195,0
"589","wuhaoyu1990/KingdomRush",12,12,42,39,1.07692,"ForkEvent",42,39,1.07692,0
"590","npm/nopt",12,1,107,42,2.54762,"PushEvent",107,42,2.54762,0
"591","mbakeranalecta/sam",11,1,364,28,13,"CreateEvent",364,28,13,0
"592","i5ting/githubrank",2,1,27,23,1.17391,"CreateEvent",27,23,1.17391,0
"593","npm/nopt",24,6,107,42,2.54762,"PullRequestEvent",107,42,2.54762,0
"594","philcali/cronish",8,7,39,24,1.625,"ForkEvent",39,24,1.625,0
"595","NuxiNL/cloudlibc",4,4,330,24,13.75,"ForkEvent",330,24,13.75,0
"596","jayli/jayli.github.com",16,16,130,108,1.2037,"ForkEvent",130,108,1.2037,0
"597","omega8cc/boa",7,6,1580,96,16.45833,"ForkEvent",1580,96,16.45833,0
"598","globalizejs/react-globalize",6,1,78,30,2.6,"PushEvent",78,30,2.6,0
"599","cydparser/spacemacs-intero",7,1,87,46,1.8913,"PushEvent",87,46,1.8913,0
"600","futurepress/epub.js",236,236,827,364,2.27198,"WatchEvent",827,364,2.27198,0
"601","ledger/ledger",9,5,449,300,1.49667,"GollumEvent",449,300,1.49667,0
"602","PagerDuty/go-pagerduty",19,9,268,53,5.0566,"IssuesEvent",268,53,5.0566,0
"603","dannyvankooten/PHP-Router",19,7,173,76,2.27632,"IssuesEvent",173,76,2.27632,0
"604","mayank-patel/react-native-floating-labels",2,1,82,28,2.92857,"MemberEvent",82,28,2.92857,0
"605","Ensembles/ert",514,17,1488,29,51.31034,"PullRequestEvent",1488,29,51.31034,0
"606","Armax/Pokemon-GO-node-api",17,10,2972,1419,2.09443,"PullRequestReviewCommentEvent",2972,1419,2.09443,0
"607","ilpianista/arch-audit",10,2,296,130,2.27692,"PullRequestReviewCommentEvent",296,130,2.27692,0
"608","haiwen/seafile-server-installer-cn",18,18,90,32,2.8125,"ForkEvent",90,32,2.8125,0
"609","vkiryukhin/jsonfn",5,5,55,29,1.89655,"ForkEvent",55,29,1.89655,0
"610","philcali/cronish",1,1,39,24,1.625,"PushEvent",39,24,1.625,0
"611","awslabs/apn-blog",4,1,78,51,1.52941,"PushEvent",78,51,1.52941,0
"612","haiwen/seafile-server-installer-cn",13,13,90,32,2.8125,"WatchEvent",90,32,2.8125,0
"613","hojberg/cssarrowplease",102,102,131,121,1.08264,"WatchEvent",131,121,1.08264,0
"614","VictorAlbertos/Mockery",9,1,181,109,1.66055,"CreateEvent",181,109,1.66055,0
"615","PagerDuty/go-pagerduty",12,1,268,53,5.0566,"DeleteEvent",268,53,5.0566,0
"616","UPOD-2016/UPOD",10,4,804,40,20.1,"DeleteEvent",804,40,20.1,0
"617","codekirei/node-multispinner",1,1,33,24,1.375,"PullRequestEvent",33,24,1.375,0
"618","Shopify/ejson",14,5,169,109,1.55046,"IssueCommentEvent",169,109,1.55046,0
"619","ax5ui/ax5ui-grid",1,1,392,27,14.51852,"CommitCommentEvent",392,27,14.51852,0
"620","ledger/ledger",1,1,449,300,1.49667,"CreateEvent",449,300,1.49667,0
"621","SafeBreach-Labs/pacdoor",1,1,131,120,1.09167,"IssuesEvent",131,120,1.09167,0
"622","PagerDuty/go-pagerduty",2,1,268,53,5.0566,"CommitCommentEvent",268,53,5.0566,0
"623","npm/nopt",3,1,107,42,2.54762,"CreateEvent",107,42,2.54762,0
"624","NetEase/arrow",3,2,28,24,1.16667,"IssuesEvent",28,24,1.16667,0
"625","hojberg/cssarrowplease",6,2,131,121,1.08264,"IssueCommentEvent",131,121,1.08264,0
"626","caolan/jam",9,8,49,41,1.19512,"ForkEvent",49,41,1.19512,0
"627","thoughtbot/cities",12,6,55,22,2.5,"PullRequestEvent",55,22,2.5,0
"628","Shopify/ejson",16,4,169,109,1.55046,"PullRequestEvent",169,109,1.55046,0
"629","masterzen/winrm",33,3,127,36,3.52778,"PullRequestReviewCommentEvent",127,36,3.52778,0
"630","bev-a-tron/MyFlaskTutorial",53,53,95,87,1.09195,"WatchEvent",95,87,1.09195,0
"631","futurepress/epub.js",85,1,827,364,2.27198,"PushEvent",827,364,2.27198,0
"632","omega8cc/boa",508,1,1580,96,16.45833,"PushEvent",1580,96,16.45833,0
"633","nihit/TensorFlow101",4,4,65,56,1.16071,"ForkEvent",65,56,1.16071,0
"634","XAM-Consulting/SlideOverKit",16,16,169,80,2.1125,"ForkEvent",169,80,2.1125,0
"635","Armax/Pokemon-GO-node-api",88,3,2972,1419,2.09443,"PushEvent",2972,1419,2.09443,0
"636","todc/todc-bootstrap",19,1,110,79,1.39241,"PushEvent",110,79,1.39241,0
"637","GetStream/Stream-Example-Android",1,1,33,30,1.1,"PushEvent",33,30,1.1,0
"638","Armax/Pokemon-GO-node-api",1099,1066,2972,1419,2.09443,"WatchEvent",2972,1419,2.09443,0
"639","ax5ui/ax5ui-grid",25,23,392,27,14.51852,"WatchEvent",392,27,14.51852,0
"640","Arduboy/Arduboy",3,3,249,64,3.89063,"CreateEvent",249,64,3.89063,0
"641","hypriot/rpi-node",5,1,64,27,2.37037,"DeleteEvent",64,27,2.37037,0
"642","jayli/jayli.github.com",1,1,130,108,1.2037,"GollumEvent",130,108,1.2037,0
"643","jweisbeck/Crossword",1,1,21,21,1,"IssuesEvent",21,21,1,0
"644","jessesquires/DefaultStringConvertible",7,4,116,20,5.8,"IssuesEvent",116,20,5.8,0
"645","spacemonkeygo/monkit",8,5,389,271,1.43542,"IssuesEvent",389,271,1.43542,0
"646","joshvillbrandt/goprohero",3,3,69,49,1.40816,"IssuesEvent",69,49,1.40816,0
"647","ilpianista/arch-audit",27,6,296,130,2.27692,"IssuesEvent",296,130,2.27692,0
"648","cs109Alabs/project_resources",1,1,100,73,1.36986,"MemberEvent",100,73,1.36986,0
"649","mattbrictson/airbrussh",2,1,131,48,2.72917,"ReleaseEvent",131,48,2.72917,0
"650","haiwen/seafile-server-installer-cn",10,4,90,32,2.8125,"PullRequestEvent",90,32,2.8125,0
"651","futurepress/epub.js",55,9,827,364,2.27198,"PullRequestEvent",827,364,2.27198,0
"652","CarlRaymond/jquery.cardswipe",10,10,49,23,2.13043,"ForkEvent",49,23,2.13043,0
"653","caolan/jam",2,1,49,41,1.19512,"PushEvent",49,41,1.19512,0
"654","linuxserver/docker-musicbrainz",10,10,179,27,6.62963,"WatchEvent",179,27,6.62963,0
"655","dannyvankooten/PHP-Router",55,55,173,76,2.27632,"WatchEvent",173,76,2.27632,0
"656","jessesquires/DefaultStringConvertible",6,2,116,20,5.8,"CreateEvent",116,20,5.8,0
"657","futurepress/epub.js",2,1,827,364,2.27198,"DeleteEvent",827,364,2.27198,0
"658","VictorAlbertos/Mockery",1,1,181,109,1.66055,"DeleteEvent",181,109,1.66055,0
"659","jamesmontemagno/Hanselman.Forms",11,8,212,182,1.16484,"IssuesEvent",212,182,1.16484,0
"660","globalizejs/react-globalize",4,2,78,30,2.6,"MemberEvent",78,30,2.6,0
"661","jamesmontemagno/Hanselman.Forms",8,3,212,182,1.16484,"IssueCommentEvent",212,182,1.16484,0
