"","repo_name","num_events","num_actors","total_events","total_actors","events_per_actor","type","num_repo_events","num_repo_actors","repo_events_per_actor","participation_rate"
"564","kerryjiang/SuperSocket",2,1,451,305,1.47869,"CreateEvent",451,305,1.47869,0
"565","fthomas/singleton-ops",5,2,128,29,4.41379,"CreateEvent",128,29,4.41379,0
"566","yonahforst/react-native-permissions",41,19,453,204,2.22059,"PullRequestEvent",453,204,2.22059,0
"567","PolymerElements/app-layout-templates",6,5,38,27,1.40741,"IssueCommentEvent",38,27,1.40741,0
"568","walmartlabs/active-status",5,2,86,39,2.20513,"IssueCommentEvent",86,39,2.20513,0
"569","forcedotcom/SalesforceMobileSDK-iOS",44,31,2160,120,18,"ForkEvent",2160,120,18,0
"570","polylang/polylang",15,15,488,75,6.50667,"ForkEvent",488,75,6.50667,0
"571","opencv-java/getting-started",27,27,79,38,2.07895,"ForkEvent",79,38,2.07895,0
"572","linux4sam/meta-atmel",31,2,123,26,4.73077,"PushEvent",123,26,4.73077,0
"573","divio/djangocms-googlemap",3,3,292,31,9.41935,"WatchEvent",292,31,9.41935,0
"574","yonahforst/react-native-permissions",133,133,453,204,2.22059,"WatchEvent",453,204,2.22059,0
"575","lockys/AwesomeSearch",1,1,66,54,1.22222,"CreateEvent",66,54,1.22222,0
"576","vuetifyjs/vuetify",2,1,1599,1170,1.36667,"DeleteEvent",1599,1170,1.36667,0
"577","codemix/yii2-dockerized",2,1,64,36,1.77778,"GollumEvent",64,36,1.77778,0
"578","vuetifyjs/vuetify",9,1,1599,1170,1.36667,"ReleaseEvent",1599,1170,1.36667,0
"579","DataTables/VisualEvent",4,2,70,57,1.22807,"PullRequestEvent",70,57,1.22807,0
"580","kiddkai/react-native-gestures",5,1,73,44,1.65909,"PushEvent",73,44,1.65909,0
"581","ujjwalkarn/Machine-Learning-Tutorials",15,1,1430,1285,1.11284,"PushEvent",1430,1285,1.11284,0
"582","mozilla/all-aboard",3,3,2519,21,119.95238,"WatchEvent",2519,21,119.95238,0
"583","GantMan/react-native-siren",24,24,42,25,1.68,"WatchEvent",42,25,1.68,0
"584","kiddkai/react-native-gestures",1,1,73,44,1.65909,"DeleteEvent",73,44,1.65909,0
"585","amnah/yii2-user",40,18,171,64,2.67188,"IssuesEvent",171,64,2.67188,0
"586","rweekly/rweekly.org",1,1,585,102,5.73529,"MemberEvent",585,102,5.73529,0
"587","declangao/WordpressReader",9,9,33,27,1.22222,"ForkEvent",33,27,1.22222,0
"588","eklosdiehier/PokeScanner",7,7,36,34,1.05882,"ForkEvent",36,34,1.05882,0
"589","loverajoel/jstips",98,98,1153,869,1.32681,"ForkEvent",1153,869,1.32681,0
"590","yonahforst/react-native-permissions",37,37,453,204,2.22059,"ForkEvent",453,204,2.22059,0
"591","xpeppers/starway-to-orione",12,11,85,45,1.88889,"ForkEvent",85,45,1.88889,0
"592","mafintosh/mp4-stream",2,1,50,40,1.25,"PushEvent",50,40,1.25,0
"593","brunobasto/liferay-portal",184,1,1728,31,55.74194,"PushEvent",1728,31,55.74194,0
"594","btford/angular-express-seed",98,95,166,153,1.08497,"WatchEvent",166,153,1.08497,0
"595","ex3ndr/telegram-api",24,23,58,44,1.31818,"WatchEvent",58,44,1.31818,0
"596","vfarcic/cloud-provisioning",14,14,125,27,4.62963,"WatchEvent",125,27,4.62963,0
"597","linux4sam/meta-atmel",6,6,123,26,4.73077,"WatchEvent",123,26,4.73077,0
"598","JB-Dmitry/monoid",22,22,23,22,1.04545,"WatchEvent",23,22,1.04545,0
"599","mxatone/mitigation-bounty",47,47,65,57,1.14035,"WatchEvent",65,57,1.14035,0
"600","Youshido/GraphQLBundle",23,2,227,84,2.70238,"CreateEvent",227,84,2.70238,0
"601","TASVideos/BizHawk",2,2,1524,173,8.80925,"DeleteEvent",1524,173,8.80925,0
"602","vuetifyjs/vuetify",94,27,1599,1170,1.36667,"IssuesEvent",1599,1170,1.36667,0
"603","codemix/yii2-dockerized",1,1,64,36,1.77778,"ReleaseEvent",64,36,1.77778,0
"604","WorldDownTown/Benchmark",2,2,50,31,1.6129,"PullRequestEvent",50,31,1.6129,0
"605","DIYgod/APlayer",14,8,895,483,1.853,"PullRequestEvent",895,483,1.853,0
"606","vuetifyjs/vuetify",133,18,1599,1170,1.36667,"IssueCommentEvent",1599,1170,1.36667,0
"607","polylang/polylang",216,31,488,75,6.50667,"IssueCommentEvent",488,75,6.50667,0
"608","declangao/WordpressReader",3,3,33,27,1.22222,"IssueCommentEvent",33,27,1.22222,0
"609","simonholmes/getting-MEAN",2,2,202,180,1.12222,"IssueCommentEvent",202,180,1.12222,0
"610","marceljuenemann/angular-drag-and-drop-lists",276,118,1092,705,1.54894,"IssueCommentEvent",1092,705,1.54894,0
"611","airbnb/hypernova-react",10,10,115,81,1.41975,"ForkEvent",115,81,1.41975,0
"612","pmneo/ts-importer",1,1,112,29,3.86207,"ForkEvent",112,29,3.86207,0
"613","HACC2016/HACC-Challenge-Information",25,1,76,41,1.85366,"PushEvent",76,41,1.85366,0
"614","dapphp/securimage",9,1,88,53,1.66038,"PushEvent",88,53,1.66038,0
"615","fthomas/singleton-ops",50,2,128,29,4.41379,"PushEvent",128,29,4.41379,0
"616","alex/django-taggit",128,125,437,183,2.38798,"WatchEvent",437,183,2.38798,0
"617","kerryjiang/SuperSocket",209,206,451,305,1.47869,"WatchEvent",451,305,1.47869,0
"618","ptsochantaris/trailer",3,1,564,105,5.37143,"DeleteEvent",564,105,5.37143,0
"619","fthomas/singleton-ops",4,1,128,29,4.41379,"IssuesEvent",128,29,4.41379,0
"620","ptsochantaris/trailer",8,1,564,105,5.37143,"ReleaseEvent",564,105,5.37143,0
"621","DQKrait/SpurRoguelike",2,2,41,22,1.86364,"PullRequestEvent",41,22,1.86364,0
"622","swimlane/swui",3,3,356,25,14.24,"PullRequestEvent",356,25,14.24,0
"623","Tencent/bk-cmdb",4,3,608,386,1.57513,"PullRequestEvent",608,386,1.57513,0
"624","GantMan/react-native-siren",4,2,42,25,1.68,"IssueCommentEvent",42,25,1.68,0
"625","jeremykenedy/laravel-auth",27,27,103,70,1.47143,"ForkEvent",103,70,1.47143,0
"626","adaptlearning/adapt-contrib-slider",13,9,136,21,6.47619,"ForkEvent",136,21,6.47619,0
"627","emoose/MBINCompiler",39,39,671,82,8.18293,"WatchEvent",671,82,8.18293,0
"628","princehaku/pyrailgun",42,42,59,56,1.05357,"WatchEvent",59,56,1.05357,0
"629","DQKrait/SpurRoguelike",4,4,41,22,1.86364,"WatchEvent",41,22,1.86364,0
"630","walmartlabs/active-status",37,37,86,39,2.20513,"WatchEvent",86,39,2.20513,0
"631","yahoo/mysql_perf_analyzer",45,45,65,57,1.14035,"WatchEvent",65,57,1.14035,0
"632","codemix/yii2-dockerized",27,27,64,36,1.77778,"WatchEvent",64,36,1.77778,0
"633","forcedotcom/SalesforceMobileSDK-iOS",5,2,2160,120,18,"DeleteEvent",2160,120,18,0
"634","airbnb/hypernova-react",5,4,115,81,1.41975,"IssuesEvent",115,81,1.41975,0
"635","divio/djangocms-googlemap",28,8,292,31,9.41935,"IssuesEvent",292,31,9.41935,0
"636","yonahforst/react-native-permissions",56,30,453,204,2.22059,"IssuesEvent",453,204,2.22059,0
"637","EDDiscovery/EDDiscovery",656,8,2650,104,25.48077,"PullRequestEvent",2650,104,25.48077,0
"638","xpeppers/starway-to-orione",12,7,85,45,1.88889,"PullRequestEvent",85,45,1.88889,0
"639","sprout/design_pattern",4,2,167,21,7.95238,"IssueCommentEvent",167,21,7.95238,0
"640","domchristie/humps",14,6,198,175,1.13143,"IssueCommentEvent",198,175,1.13143,0
"641","rails/ruby-coffee-script",33,15,51,21,2.42857,"IssueCommentEvent",51,21,2.42857,0
"642","swimlane/swui",9,2,356,25,14.24,"PullRequestReviewCommentEvent",356,25,14.24,0
"643","yogthos/clj-pdf",1,1,240,57,4.21053,"PullRequestReviewCommentEvent",240,57,4.21053,0
