"","repo_name","num_events","num_actors","total_events","total_actors","events_per_actor","type","num_repo_events","num_repo_actors","repo_events_per_actor","participation_rate"
"578","matsuu/azure-isucon-templates",4,2,72,48,1.5,"PullRequestEvent",72,48,1.5,0
"579","iMasanari/cmd-eikana",28,9,232,124,1.87097,"IssueCommentEvent",232,124,1.87097,0
"580","GavinJoyce/ember-beats",1,1,60,23,2.6087,"IssueCommentEvent",60,23,2.6087,0
"581","renard314/textfairy",44,14,249,160,1.55625,"IssueCommentEvent",249,160,1.55625,0
"582","PX4/Matrix",22,3,229,40,5.725,"PullRequestReviewCommentEvent",229,40,5.725,0
"583","llSourcell/path_planning_demo_live",6,6,30,25,1.2,"ForkEvent",30,25,1.2,0
"584","learn-co-students/my_all-v-000",156,156,312,158,1.97468,"ForkEvent",312,158,1.97468,0
"585","HelloYeah/Gomoku-Game",55,55,86,68,1.26471,"WatchEvent",86,68,1.26471,0
"586","woboq/verdigris",39,39,65,44,1.47727,"WatchEvent",65,44,1.47727,0
"587","angular-ui/ui-sortable",175,173,539,270,1.9963,"WatchEvent",539,270,1.9963,0
"588","skylightio/skylight-ruby",10,1,243,73,3.32877,"CreateEvent",243,73,3.32877,0
"589","AWS2/welcome",2,1,281,22,12.77273,"MemberEvent",281,22,12.77273,0
"590","olliethepikachu/MusicDownloader",2,1,71,20,3.55,"ReleaseEvent",71,20,3.55,0
"591","MISTLab/Buzz",5,2,59,21,2.80952,"IssueCommentEvent",59,21,2.80952,0
"592","JakeHL/NitroStream",6,5,93,32,2.90625,"ForkEvent",93,32,2.90625,0
"593","AWS2/welcome",3,3,281,22,12.77273,"ForkEvent",281,22,12.77273,0
"594","mirjalil/DataScience",109,1,144,32,4.5,"PushEvent",144,32,4.5,0
"595","sensu/sensu-ansible",21,1,252,60,4.2,"PushEvent",252,60,4.2,0
"596","rbarrois/factory_boy",48,48,160,67,2.38806,"WatchEvent",160,67,2.38806,0
"597","allanlw/cache_size",21,21,32,24,1.33333,"WatchEvent",32,24,1.33333,0
"598","ches/docker-kafka",3,1,118,73,1.61644,"CreateEvent",118,73,1.61644,0
"599","projectmesa/mesa",27,1,1049,164,6.39634,"DeleteEvent",1049,164,6.39634,0
"600","polyml/polyml",16,9,129,45,2.86667,"IssuesEvent",129,45,2.86667,0
"601","angular-ui/ui-sortable",59,28,539,270,1.9963,"IssuesEvent",539,270,1.9963,0
"602","NuCivic/react-dashboard",3,1,375,33,11.36364,"MemberEvent",375,33,11.36364,0
"603","GavinJoyce/ember-beats",10,1,60,23,2.6087,"PullRequestEvent",60,23,2.6087,0
"604","mr-ping/RabbitMQ_into_Chinese",2,2,104,87,1.1954,"PullRequestEvent",104,87,1.1954,0
"605","ajoberstar/grgit",38,14,165,56,2.94643,"IssueCommentEvent",165,56,2.94643,0
"606","PX4/Matrix",74,10,229,40,5.725,"IssueCommentEvent",229,40,5.725,0
"607","ches/docker-kafka",17,7,118,73,1.61644,"IssueCommentEvent",118,73,1.61644,0
"608","mattn/twty",2,2,31,24,1.29167,"IssueCommentEvent",31,24,1.29167,0
"609","renard314/textfairy",1,1,249,160,1.55625,"CommitCommentEvent",249,160,1.55625,0
"610","CartoDB/CartoDB-SQL-API",27,4,727,33,22.0303,"PullRequestReviewCommentEvent",727,33,22.0303,0
"611","apache/shiro",1,1,846,565,1.49735,"CommitCommentEvent",846,565,1.49735,0
"612","allanlw/cache_size",2,1,32,24,1.33333,"CreateEvent",32,24,1.33333,0
"613","MISTLab/Buzz",2,2,59,21,2.80952,"IssuesEvent",59,21,2.80952,0
"614","vadimkantorov/mpegflow",3,3,88,27,3.25926,"PullRequestEvent",88,27,3.25926,0
"615","firebug/har-export-trigger",4,4,65,29,2.24138,"ForkEvent",65,29,2.24138,0
"616","opensanca/trilha-javascript",7,5,177,47,3.76596,"IssueCommentEvent",177,47,3.76596,0
"617","JakeHL/NitroStream",16,4,93,32,2.90625,"IssueCommentEvent",93,32,2.90625,0
"618","DmitryUlyanov/neural-style-audio-tf",19,19,131,118,1.11017,"ForkEvent",131,118,1.11017,0
"619","vraa/route-planner",19,18,40,24,1.66667,"WatchEvent",40,24,1.66667,0
"620","kevinjqiu/cdbcli",27,3,448,23,19.47826,"DeleteEvent",448,23,19.47826,0
"621","flyway/flyway",54,28,1311,762,1.72047,"PullRequestEvent",1311,762,1.72047,0
"622","postcss/autoprefixer",159,159,2698,2121,1.27204,"ForkEvent",2698,2121,1.27204,0
"623","RobertBeckebans/RBDOOM-3-BFG",200,37,384,116,3.31034,"IssueCommentEvent",384,116,3.31034,0
"624","subesokun/atom-tree-view-git-status",22,1,131,26,5.03846,"PushEvent",131,26,5.03846,0
"625","skylightio/skylight-ruby",31,1,243,73,3.32877,"PushEvent",243,73,3.32877,0
"626","polyml/polyml",35,33,129,45,2.86667,"WatchEvent",129,45,2.86667,0
"627","CartoDB/CartoDB-SQL-API",5,5,727,33,22.0303,"WatchEvent",727,33,22.0303,0
"628","ajoberstar/grgit",2,1,165,56,2.94643,"DeleteEvent",165,56,2.94643,0
"629","MCUdude/MightyCore",4,1,269,45,5.97778,"ReleaseEvent",269,45,5.97778,0
"630","NuCivic/react-dashboard",44,2,375,33,11.36364,"PullRequestEvent",375,33,11.36364,0
"631","yuanyan/react-timesheet",1,1,51,51,1,"IssueCommentEvent",51,51,1,0
"632","rbarrois/factory_boy",64,15,160,67,2.38806,"IssueCommentEvent",160,67,2.38806,0
"633","skylightio/skylight-ruby",111,35,243,73,3.32877,"IssueCommentEvent",243,73,3.32877,0
"634","angular-ui/ui-sortable",152,37,539,270,1.9963,"IssueCommentEvent",539,270,1.9963,0
"635","nidium/Nidium",54,6,721,153,4.71242,"IssueCommentEvent",721,153,4.71242,0
"636","udacity/ud892",51,51,65,64,1.01563,"ForkEvent",65,64,1.01563,0
"637","PX4/Matrix",19,19,229,40,5.725,"ForkEvent",229,40,5.725,0
"638","rpodgorny/unionfs-fuse",6,6,75,36,2.08333,"ForkEvent",75,36,2.08333,0
"639","matsuu/azure-isucon-templates",14,1,72,48,1.5,"PushEvent",72,48,1.5,0
"640","phodal/ideas",10,1,245,148,1.65541,"PushEvent",245,148,1.65541,0
"641","mikeizbicki/HLearn",193,190,240,208,1.15385,"WatchEvent",240,208,1.15385,0
"642","angular-ui/ui-sortable",20,2,539,270,1.9963,"CreateEvent",539,270,1.9963,0
"643","mafintosh/media-recorder-stream",1,1,58,29,2,"IssuesEvent",58,29,2,0
"644","GavinJoyce/ember-beats",1,1,60,23,2.6087,"IssuesEvent",60,23,2.6087,0
"645","borismus/keysocket",3,3,58,48,1.20833,"PullRequestEvent",58,48,1.20833,0
"646","vorpaljs/bash-parser",176,9,495,48,10.3125,"IssueCommentEvent",495,48,10.3125,0
"647","flyway/flyway",448,206,1311,762,1.72047,"IssueCommentEvent",1311,762,1.72047,0
"648","faylang/fay",2,1,77,49,1.57143,"IssueCommentEvent",77,49,1.57143,0
"649","vorpaljs/bash-parser",11,2,495,48,10.3125,"PullRequestReviewCommentEvent",495,48,10.3125,0
"650","Bernardstanislas/eslint-bot",1,1,30,28,1.07143,"IssueCommentEvent",30,28,1.07143,0
"651","firebug/har-export-trigger",2,1,65,29,2.24138,"PushEvent",65,29,2.24138,0
"652","natefaubion/sparkler",3,2,66,59,1.11864,"IssuesEvent",66,59,1.11864,0
"653","NuCivic/react-dashboard",5,1,375,33,11.36364,"PullRequestReviewCommentEvent",375,33,11.36364,0
"654","blowdart/idunno.CookieSharing",6,3,76,45,1.68889,"PullRequestEvent",76,45,1.68889,0
"655","angular-ui/ui-sortable",10,2,539,270,1.9963,"PullRequestReviewCommentEvent",539,270,1.9963,0
"656","iMasanari/cmd-eikana",16,16,232,124,1.87097,"ForkEvent",232,124,1.87097,0
"657","mikeizbicki/HLearn",16,16,240,208,1.15385,"ForkEvent",240,208,1.15385,0
"658","resque/redis-namespace",35,35,87,55,1.58182,"WatchEvent",87,55,1.58182,0
"659","yuanyan/react-timesheet",49,49,51,51,1,"WatchEvent",51,51,1,0
"660","japaric/f3",334,10,761,34,22.38235,"IssueCommentEvent",761,34,22.38235,0
"661","spark3dp/ember-firmware",90,2,140,23,6.08696,"PushEvent",140,23,6.08696,0
"662","DmitryUlyanov/neural-style-audio-tf",108,108,131,118,1.11017,"WatchEvent",131,118,1.11017,0
"663","phodal/ideas",128,127,245,148,1.65541,"WatchEvent",245,148,1.65541,0
"664","MCUdude/MightyCore",132,14,269,45,5.97778,"IssueCommentEvent",269,45,5.97778,0
